,Duration,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
1,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
2,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
3,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
4,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
5,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
6,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
7,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
8,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
9,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
10,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
11,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
12,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
13,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
14,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
15,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
16,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
17,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
18,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
19,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
20,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
21,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
22,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
23,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
24,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
25,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
26,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
27,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
28,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
29,0.0,1.0468143224716187,1.028342604637146,1.010301113128662,0.9926328659057617,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
30,0.0,1.165941834449768,1.028342604637146,1.010301113128662,1.1719064712524414,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
31,0.0,1.1932563781738281,1.028342604637146,1.010301113128662,1.1719064712524414,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,0.9454120397567749
32,0.0,1.1932563781738281,1.1683471202850342,1.010301113128662,1.1719064712524414,0.9752862453460693,0.9759804010391235,0.9584808349609375,0.9583165049552917,0.9577237367630005,0.9567047953605652,0.9552636742591858,0.9711610078811646,0.9873467087745667,0.9846691489219666,1.000796914100647
